user_id,event_type,timestamp,session_id,device,country
571,logout,2024-01-14 02:28:00,s_571_4,android,India
571,login,2024-01-14 02:33:00,s_571_5,desktop,US
571,purchase,2024-01-14 02:38:00,s_571_5,ios,Canada
571,logout,2024-01-14 02:45:00,s_571_5,desktop,US
571,click,2024-01-14 02:50:00,s_571_5,ios,UK
571,purchase,2024-01-14 02:57:00,s_571_5,android,Canada
571,logout,2024-01-14 03:01:00,s_571_5,ios,Canada
571,login,2024-01-14 03:05:00,s_571_6,android,Canada
571,click,2024-01-14 03:12:00,s_571_6,desktop,US
571,view,2024-01-14 03:15:00,s_571_6,android,UK
571,add_to_cart,2024-01-14 03:20:00,s_571_6,desktop,India
571,purchase,2024-01-14 03:26:00,s_571_6,desktop,US
571,add_to_cart,2024-01-14 03:32:00,s_571_6,android,Canada
571,add_to_cart,2024-01-14 03:36:00,s_571_7,android,US
571,click,2024-01-14 03:42:00,s_571_7,android,India
571,add_to_cart,2024-01-14 03:48:00,s_571_7,ios,India
571,click,2024-01-14 03:50:00,s_571_7,ios,US
571,add_to_cart,2024-01-14 03:55:00,s_571_7,android,Canada
571,purchase,2024-01-14 04:00:00,s_571_7,android,UK
571,click,2024-01-14 04:05:00,s_571_7,desktop,US
571,click,2024-01-14 04:10:00,s_571_7,android,Canada
571,logout,2024-01-14 04:11:00,s_571_7,desktop,India
571,logout,2024-01-14 04:16:00,s_571_8,android,US
571,login,2024-01-14 04:23:00,s_571_8,ios,Canada
571,logout,2024-01-14 04:27:00,s_571_8,android,Canada
571,logout,2024-01-14 04:34:00,s_571_8,desktop,UK
571,view,2024-01-14 04:38:00,s_571_8,ios,Canada
571,login,2024-01-14 04:39:00,s_571_8,android,UK
571,add_to_cart,2024-01-14 04:44:00,s_571_8,desktop,India
571,purchase,2024-01-14 04:47:00,s_571_8,ios,India
571,add_to_cart,2024-01-14 04:54:00,s_571_8,desktop,Canada
571,click,2024-01-14 04:59:00,s_571_9,ios,India
571,click,2024-01-14 05:06:00,s_571_9,android,India
571,click,2024-01-14 05:08:00,s_571_9,ios,India
571,logout,2024-01-14 05:14:00,s_571_9,desktop,UK
571,add_to_cart,2024-01-14 05:16:00,s_571_9,desktop,Canada
571,click,2024-01-14 05:19:00,s_571_10,desktop,Canada
571,purchase,2024-01-14 05:20:00,s_571_10,android,UK
571,logout,2024-01-14 05:25:00,s_571_10,android,US
571,view,2024-01-14 05:28:00,s_571_10,ios,India
571,view,2024-01-14 05:31:00,s_571_10,ios,Canada
571,logout,2024-01-14 05:37:00,s_571_10,android,US
572,logout,2024-01-23 00:00:00,s_572_0,android,US
572,add_to_cart,2024-01-23 00:01:00,s_572_0,android,US
572,view,2024-01-23 00:04:00,s_572_0,desktop,UK
572,click,2024-01-23 00:07:00,s_572_0,desktop,Canada
572,click,2024-01-23 00:11:00,s_572_0,android,UK
572,logout,2024-01-23 00:17:00,s_572_0,desktop,US
572,click,2024-01-23 00:21:00,s_572_1,ios,US
572,add_to_cart,2024-01-23 00:23:00,s_572_1,desktop,UK
572,login,2024-01-23 00:29:00,s_572_1,ios,India
572,add_to_cart,2024-01-23 00:34:00,s_572_1,android,UK
572,click,2024-01-23 00:35:00,s_572_1,ios,US
572,login,2024-01-23 00:42:00,s_572_1,ios,US
572,logout,2024-01-23 00:48:00,s_572_1,ios,India
572,click,2024-01-23 00:54:00,s_572_2,ios,India
572,logout,2024-01-23 00:55:00,s_572_2,ios,India
572,purchase,2024-01-23 00:58:00,s_572_2,android,India
572,purchase,2024-01-23 00:59:00,s_572_2,android,Canada
572,add_to_cart,2024-01-23 01:02:00,s_572_2,android,Canada
572,add_to_cart,2024-01-23 01:09:00,s_572_2,desktop,US
572,click,2024-01-23 01:14:00,s_572_2,android,India
572,click,2024-01-23 01:15:00,s_572_3,ios,US
572,purchase,2024-01-23 01:20:00,s_572_3,ios,UK
572,click,2024-01-23 01:25:00,s_572_3,ios,Canada
572,logout,2024-01-23 01:28:00,s_572_3,desktop,India
572,logout,2024-01-23 01:31:00,s_572_4,desktop,UK
572,logout,2024-01-23 01:36:00,s_572_4,ios,India
572,view,2024-01-23 01:39:00,s_572_4,ios,US
572,add_to_cart,2024-01-23 01:44:00,s_572_5,desktop,Canada
572,view,2024-01-23 01:45:00,s_572_5,android,UK
572,login,2024-01-23 01:52:00,s_572_5,ios,US
572,add_to_cart,2024-01-23 01:56:00,s_572_5,ios,India
572,login,2024-01-23 02:00:00,s_572_5,android,Canada
572,login,2024-01-23 02:06:00,s_572_5,ios,Canada
572,add_to_cart,2024-01-23 02:09:00,s_572_5,ios,UK
572,click,2024-01-23 02:12:00,s_572_5,ios,Canada
572,view,2024-01-23 02:17:00,s_572_5,desktop,India
572,add_to_cart,2024-01-23 02:23:00,s_572_6,android,US
572,login,2024-01-23 02:26:00,s_572_6,android,UK
572,purchase,2024-01-23 02:31:00,s_572_6,ios,UK
572,view,2024-01-23 02:34:00,s_572_6,desktop,US
572,click,2024-01-23 02:39:00,s_572_6,ios,UK
572,purchase,2024-01-23 02:42:00,s_572_6,ios,Canada
572,view,2024-01-23 02:44:00,s_572_6,android,US
572,add_to_cart,2024-01-23 02:51:00,s_572_6,ios,US
572,purchase,2024-01-23 02:56:00,s_572_6,desktop,UK
572,add_to_cart,2024-01-23 03:03:00,s_572_7,android,India
572,view,2024-01-23 03:05:00,s_572_7,ios,UK
572,add_to_cart,2024-01-23 03:07:00,s_572_7,ios,UK
572,click,2024-01-23 03:09:00,s_572_8,ios,US
572,purchase,2024-01-23 03:16:00,s_572_8,desktop,India
572,logout,2024-01-23 03:22:00,s_572_9,desktop,Canada
572,view,2024-01-23 03:29:00,s_572_9,desktop,India
572,view,2024-01-23 03:33:00,s_572_9,ios,US
572,logout,2024-01-23 03:34:00,s_572_9,desktop,US
572,logout,2024-01-23 03:37:00,s_572_9,android,US
572,add_to_cart,2024-01-23 03:40:00,s_572_9,desktop,Canada
572,purchase,2024-01-23 03:46:00,s_572_9,ios,US
572,logout,2024-01-23 03:50:00,s_572_9,android,UK
572,add_to_cart,2024-01-23 03:54:00,s_572_9,desktop,UK
572,purchase,2024-01-23 03:58:00,s_572_10,desktop,UK
572,logout,2024-01-23 03:59:00,s_572_10,ios,India
572,add_to_cart,2024-01-23 04:02:00,s_572_10,android,India
572,click,2024-01-23 04:03:00,s_572_11,desktop,US
572,add_to_cart,2024-01-23 04:04:00,s_572_11,android,UK
572,purchase,2024-01-23 04:08:00,s_572_12,ios,Canada
572,login,2024-01-23 04:14:00,s_572_12,desktop,India
572,add_to_cart,2024-01-23 04:18:00,s_572_12,desktop,Canada
572,purchase,2024-01-23 04:21:00,s_572_12,ios,India
572,login,2024-01-23 04:24:00,s_572_12,ios,US
572,view,2024-01-23 04:27:00,s_572_12,android,US
572,add_to_cart,2024-01-23 04:33:00,s_572_12,desktop,US
573,logout,2024-02-18 00:00:00,s_573_0,ios,India
573,click,2024-02-18 00:06:00,s_573_0,android,Canada
573,view,2024-02-18 00:07:00,s_573_0,ios,Canada
573,add_to_cart,2024-02-18 00:11:00,s_573_0,ios,India
573,logout,2024-02-18 00:16:00,s_573_0,android,Canada
573,add_to_cart,2024-02-18 00:23:00,s_573_0,desktop,India
574,view,2024-01-26 00:00:00,s_574_0,ios,US
574,purchase,2024-01-26 00:04:00,s_574_0,ios,UK
574,purchase,2024-01-26 00:07:00,s_574_1,desktop,India
574,add_to_cart,2024-01-26 00:09:00,s_574_1,android,UK
574,login,2024-01-26 00:13:00,s_574_1,desktop,US
574,add_to_cart,2024-01-26 00:19:00,s_574_1,ios,India
574,purchase,2024-01-26 00:26:00,s_574_1,desktop,Canada
574,login,2024-01-26 00:27:00,s_574_2,ios,UK
574,add_to_cart,2024-01-26 00:28:00,s_574_2,desktop,UK
574,add_to_cart,2024-01-26 00:33:00,s_574_2,desktop,Canada
574,logout,2024-01-26 00:34:00,s_574_2,ios,US
574,click,2024-01-26 00:39:00,s_574_2,ios,UK
574,login,2024-01-26 00:45:00,s_574_2,android,India
574,logout,2024-01-26 00:48:00,s_574_2,ios,Canada
574,add_to_cart,2024-01-26 00:50:00,s_574_3,ios,US
574,view,2024-01-26 00:55:00,s_574_3,desktop,India
574,login,2024-01-26 00:59:00,s_574_3,desktop,US
574,click,2024-01-26 01:03:00,s_574_3,ios,Canada
574,login,2024-01-26 01:06:00,s_574_4,ios,India
574,purchase,2024-01-26 01:11:00,s_574_4,ios,US
574,logout,2024-01-26 01:17:00,s_574_4,android,India
574,logout,2024-01-26 01:19:00,s_574_4,desktop,US
574,login,2024-01-26 01:26:00,s_574_4,ios,Canada
574,view,2024-01-26 01:27:00,s_574_5,desktop,US
574,click,2024-01-26 01:34:00,s_574_5,android,India
574,click,2024-01-26 01:39:00,s_574_5,android,India
574,view,2024-01-26 01:40:00,s_574_5,desktop,India
574,logout,2024-01-26 01:41:00,s_574_5,desktop,India
574,purchase,2024-01-26 01:43:00,s_574_5,desktop,UK
575,add_to_cart,2024-02-01 00:00:00,s_575_0,desktop,Canada
575,purchase,2024-02-01 00:06:00,s_575_0,android,Canada
575,click,2024-02-01 00:07:00,s_575_0,desktop,US
575,purchase,2024-02-01 00:12:00,s_575_0,ios,Canada
575,purchase,2024-02-01 00:19:00,s_575_0,ios,Canada
575,add_to_cart,2024-02-01 00:24:00,s_575_0,desktop,UK
575,view,2024-02-01 00:26:00,s_575_1,desktop,US
575,add_to_cart,2024-02-01 00:31:00,s_575_1,ios,India
575,purchase,2024-02-01 00:33:00,s_575_1,desktop,Canada
575,add_to_cart,2024-02-01 00:37:00,s_575_2,ios,India
575,view,2024-02-01 00:44:00,s_575_2,desktop,Canada
575,logout,2024-02-01 00:49:00,s_575_3,android,Canada
575,login,2024-02-01 00:53:00,s_575_3,android,UK
575,logout,2024-02-01 01:00:00,s_575_4,ios,US
575,view,2024-02-01 01:03:00,s_575_4,desktop,UK
575,add_to_cart,2024-02-01 01:07:00,s_575_4,android,Canada
575,click,2024-02-01 01:10:00,s_575_5,ios,UK
575,view,2024-02-01 01:15:00,s_575_5,ios,Canada
575,click,2024-02-01 01:22:00,s_575_6,android,India
575,view,2024-02-01 01:29:00,s_575_6,desktop,UK
575,logout,2024-02-01 01:33:00,s_575_6,android,US
575,view,2024-02-01 01:35:00,s_575_7,android,UK
575,click,2024-02-01 01:38:00,s_575_7,android,India
575,click,2024-02-01 01:44:00,s_575_7,desktop,US
575,login,2024-02-01 01:51:00,s_575_7,ios,UK
576,purchase,2024-01-22 00:00:00,s_576_0,ios,Canada
576,login,2024-01-22 00:06:00,s_576_0,ios,US
576,view,2024-01-22 00:11:00,s_576_0,desktop,Canada
576,logout,2024-01-22 00:14:00,s_576_0,android,India
576,add_to_cart,2024-01-22 00:15:00,s_576_0,ios,India
576,add_to_cart,2024-01-22 00:20:00,s_576_1,android,US
576,add_to_cart,2024-01-22 00:21:00,s_576_1,desktop,Canada
576,view,2024-01-22 00:28:00,s_576_1,ios,India
576,purchase,2024-01-22 00:33:00,s_576_2,android,UK
576,add_to_cart,2024-01-22 00:40:00,s_576_2,ios,India
576,view,2024-01-22 00:46:00,s_576_2,ios,Canada
576,login,2024-01-22 00:47:00,s_576_3,ios,India
576,click,2024-01-22 00:51:00,s_576_3,android,UK
576,view,2024-01-22 00:57:00,s_576_3,ios,UK
576,click,2024-01-22 00:59:00,s_576_3,desktop,Canada
576,login,2024-01-22 01:03:00,s_576_3,desktop,Canada
576,logout,2024-01-22 01:06:00,s_576_3,android,India
576,login,2024-01-22 01:12:00,s_576_4,ios,UK
576,login,2024-01-22 01:18:00,s_576_4,desktop,Canada
576,purchase,2024-01-22 01:23:00,s_576_4,android,India
576,view,2024-01-22 01:28:00,s_576_4,ios,US
576,login,2024-01-22 01:30:00,s_576_4,ios,US
576,purchase,2024-01-22 01:36:00,s_576_4,ios,Canada
576,view,2024-01-22 01:41:00,s_576_4,desktop,UK
576,login,2024-01-22 01:44:00,s_576_4,android,US
576,purchase,2024-01-22 01:51:00,s_576_4,ios,UK
576,click,2024-01-22 01:58:00,s_576_5,desktop,India
576,view,2024-01-22 02:03:00,s_576_5,desktop,Canada
576,add_to_cart,2024-01-22 02:09:00,s_576_5,desktop,Canada
576,click,2024-01-22 02:16:00,s_576_5,ios,Canada
576,login,2024-01-22 02:17:00,s_576_5,desktop,US
576,view,2024-01-22 02:21:00,s_576_5,desktop,UK
576,view,2024-01-22 02:27:00,s_576_5,ios,India
576,view,2024-01-22 02:30:00,s_576_5,android,UK
576,click,2024-01-22 02:36:00,s_576_6,android,UK
576,logout,2024-01-22 02:42:00,s_576_6,desktop,US
576,logout,2024-01-22 02:49:00,s_576_6,desktop,India
576,login,2024-01-22 02:53:00,s_576_6,desktop,India
576,purchase,2024-01-22 02:57:00,s_576_7,android,Canada
576,login,2024-01-22 03:03:00,s_576_7,desktop,US
576,logout,2024-01-22 03:07:00,s_576_7,desktop,India
576,logout,2024-01-22 03:09:00,s_576_7,android,UK
576,login,2024-01-22 03:15:00,s_576_8,android,US
576,view,2024-01-22 03:16:00,s_576_8,android,US
576,login,2024-01-22 03:17:00,s_576_8,android,India
576,add_to_cart,2024-01-22 03:19:00,s_576_8,ios,UK
576,logout,2024-01-22 03:23:00,s_576_8,desktop,Canada
576,purchase,2024-01-22 03:24:00,s_576_9,ios,India
576,login,2024-01-22 03:30:00,s_576_9,android,India
576,purchase,2024-01-22 03:35:00,s_576_9,android,Canada
576,view,2024-01-22 03:39:00,s_576_9,desktop,US
576,login,2024-01-22 03:41:00,s_576_9,desktop,UK
576,logout,2024-01-22 03:45:00,s_576_9,desktop,Canada
576,purchase,2024-01-22 03:48:00,s_576_9,desktop,India
576,logout,2024-01-22 03:51:00,s_576_9,desktop,UK
576,click,2024-01-22 03:52:00,s_576_10,android,Canada
576,click,2024-01-22 03:55:00,s_576_10,ios,UK
576,logout,2024-01-22 03:57:00,s_576_10,ios,India
576,purchase,2024-01-22 03:58:00,s_576_10,android,Canada
576,login,2024-01-22 04:00:00,s_576_10,ios,Canada
576,view,2024-01-22 04:06:00,s_576_10,ios,India
576,purchase,2024-01-22 04:08:00,s_576_10,android,Canada
576,logout,2024-01-22 04:11:00,s_576_10,android,US
576,view,2024-01-22 04:17:00,s_576_10,desktop,India
576,add_to_cart,2024-01-22 04:20:00,s_576_11,ios,India
576,login,2024-01-22 04:23:00,s_576_11,android,UK
576,login,2024-01-22 04:26:00,s_576_11,ios,Canada
576,purchase,2024-01-22 04:29:00,s_576_12,android,Canada
576,click,2024-01-22 04:35:00,s_576_12,ios,India
576,logout,2024-01-22 04:41:00,s_576_12,desktop,Canada
576,click,2024-01-22 04:48:00,s_576_12,desktop,Canada
576,logout,2024-01-22 04:54:00,s_576_12,android,Canada
577,add_to_cart,2024-02-11 00:00:00,s_577_0,ios,US
577,login,2024-02-11 00:01:00,s_577_0,desktop,India
577,view,2024-02-11 00:04:00,s_577_0,desktop,Canada
577,login,2024-02-11 00:07:00,s_577_0,desktop,UK
577,logout,2024-02-11 00:12:00,s_577_0,desktop,US
577,purchase,2024-02-11 00:13:00,s_577_0,ios,UK
577,purchase,2024-02-11 00:17:00,s_577_0,desktop,Canada
577,logout,2024-02-11 00:24:00,s_577_1,android,India
577,click,2024-02-11 00:26:00,s_577_1,android,US
577,login,2024-02-11 00:30:00,s_577_1,android,India
577,view,2024-02-11 00:31:00,s_577_1,android,US
577,add_to_cart,2024-02-11 00:36:00,s_577_1,ios,US
577,click,2024-02-11 00:37:00,s_577_1,desktop,UK
577,add_to_cart,2024-02-11 00:42:00,s_577_1,android,Canada
577,login,2024-02-11 00:46:00,s_577_1,android,India
577,login,2024-02-11 00:50:00,s_577_1,ios,Canada
577,purchase,2024-02-11 00:51:00,s_577_2,android,Canada
577,purchase,2024-02-11 00:58:00,s_577_2,ios,India
577,add_to_cart,2024-02-11 01:01:00,s_577_3,android,US
577,logout,2024-02-11 01:04:00,s_577_3,ios,UK
577,click,2024-02-11 01:06:00,s_577_3,ios,US
577,purchase,2024-02-11 01:08:00,s_577_3,desktop,Canada
577,logout,2024-02-11 01:09:00,s_577_3,ios,UK
577,purchase,2024-02-11 01:13:00,s_577_3,ios,US
577,add_to_cart,2024-02-11 01:15:00,s_577_4,ios,US
577,view,2024-02-11 01:18:00,s_577_4,ios,Canada
577,login,2024-02-11 01:21:00,s_577_4,android,US
577,login,2024-02-11 01:28:00,s_577_5,desktop,US
577,view,2024-02-11 01:35:00,s_577_5,ios,Canada
577,add_to_cart,2024-02-11 01:37:00,s_577_5,desktop,Canada
577,purchase,2024-02-11 01:38:00,s_577_5,ios,Canada
577,view,2024-02-11 01:41:00,s_577_5,ios,US
577,login,2024-02-11 01:43:00,s_577_5,ios,UK
577,purchase,2024-02-11 01:47:00,s_577_5,android,India
577,purchase,2024-02-11 01:50:00,s_577_5,android,India
577,view,2024-02-11 01:52:00,s_577_5,android,UK
577,view,2024-02-11 01:59:00,s_577_6,ios,US
577,logout,2024-02-11 02:04:00,s_577_6,desktop,Canada
577,logout,2024-02-11 02:07:00,s_577_6,android,UK
577,purchase,2024-02-11 02:12:00,s_577_6,desktop,Canada
577,view,2024-02-11 02:15:00,s_577_6,android,Canada
577,add_to_cart,2024-02-11 02:18:00,s_577_6,android,UK
577,purchase,2024-02-11 02:25:00,s_577_6,ios,UK
577,logout,2024-02-11 02:31:00,s_577_6,desktop,Canada
577,purchase,2024-02-11 02:37:00,s_577_6,android,UK
577,purchase,2024-02-11 02:42:00,s_577_7,ios,Canada
577,view,2024-02-11 02:44:00,s_577_7,ios,UK
577,click,2024-02-11 02:45:00,s_577_8,desktop,US
577,click,2024-02-11 02:51:00,s_577_8,desktop,Canada
577,logout,2024-02-11 02:53:00,s_577_9,desktop,Canada
577,view,2024-02-11 02:59:00,s_577_9,desktop,UK
577,login,2024-02-11 03:06:00,s_577_9,android,Canada
577,logout,2024-02-11 03:12:00,s_577_9,desktop,India
577,click,2024-02-11 03:16:00,s_577_9,desktop,Canada
577,view,2024-02-11 03:17:00,s_577_9,ios,US
577,add_to_cart,2024-02-11 03:24:00,s_577_9,desktop,Canada
577,add_to_cart,2024-02-11 03:31:00,s_577_10,desktop,India
577,view,2024-02-11 03:38:00,s_577_10,desktop,Canada
577,click,2024-02-11 03:39:00,s_577_11,desktop,Canada
577,click,2024-02-11 03:42:00,s_577_11,desktop,Canada
577,add_to_cart,2024-02-11 03:49:00,s_577_11,ios,India
577,click,2024-02-11 03:54:00,s_577_11,ios,India
577,purchase,2024-02-11 03:59:00,s_577_11,desktop,India
577,login,2024-02-11 04:03:00,s_577_12,desktop,Canada
577,purchase,2024-02-11 04:08:00,s_577_12,android,US
578,logout,2024-01-08 00:00:00,s_578_0,ios,US
578,click,2024-01-08 00:01:00,s_578_0,ios,India
578,login,2024-01-08 00:06:00,s_578_0,desktop,UK
578,login,2024-01-08 00:10:00,s_578_1,ios,India
578,add_to_cart,2024-01-08 00:15:00,s_578_1,desktop,Canada
578,logout,2024-01-08 00:20:00,s_578_1,ios,India
578,add_to_cart,2024-01-08 00:25:00,s_578_1,android,UK
578,purchase,2024-01-08 00:30:00,s_578_2,desktop,India
578,view,2024-01-08 00:34:00,s_578_2,desktop,Canada
578,click,2024-01-08 00:38:00,s_578_2,ios,India
578,login,2024-01-08 00:41:00,s_578_2,android,US
578,click,2024-01-08 00:45:00,s_578_2,ios,US
578,logout,2024-01-08 00:49:00,s_578_2,desktop,UK
578,view,2024-01-08 00:50:00,s_578_2,android,India
578,purchase,2024-01-08 00:57:00,s_578_2,ios,UK
578,view,2024-01-08 00:58:00,s_578_2,ios,US
578,click,2024-01-08 01:05:00,s_578_3,desktop,India
578,logout,2024-01-08 01:08:00,s_578_3,android,Canada
578,add_to_cart,2024-01-08 01:15:00,s_578_3,ios,UK
578,logout,2024-01-08 01:16:00,s_578_4,desktop,US
578,click,2024-01-08 01:19:00,s_578_4,android,UK
578,logout,2024-01-08 01:24:00,s_578_4,desktop,India
578,view,2024-01-08 01:30:00,s_578_4,android,Canada
578,add_to_cart,2024-01-08 01:36:00,s_578_5,android,UK
578,logout,2024-01-08 01:39:00,s_578_5,android,UK
578,logout,2024-01-08 01:44:00,s_578_5,desktop,UK
578,click,2024-01-08 01:46:00,s_578_5,ios,Canada
578,logout,2024-01-08 01:48:00,s_578_5,desktop,Canada
578,purchase,2024-01-08 01:54:00,s_578_5,desktop,Canada
578,click,2024-01-08 01:56:00,s_578_5,desktop,US
578,purchase,2024-01-08 02:01:00,s_578_6,android,India
578,click,2024-01-08 02:08:00,s_578_6,ios,US
578,view,2024-01-08 02:15:00,s_578_6,ios,US
578,login,2024-01-08 02:20:00,s_578_6,android,India
578,purchase,2024-01-08 02:22:00,s_578_6,desktop,Canada
578,add_to_cart,2024-01-08 02:28:00,s_578_6,desktop,US
578,purchase,2024-01-08 02:35:00,s_578_6,android,India
578,add_to_cart,2024-01-08 02:40:00,s_578_7,android,US
578,click,2024-01-08 02:47:00,s_578_7,desktop,US
578,click,2024-01-08 02:51:00,s_578_7,ios,Canada
578,logout,2024-01-08 02:56:00,s_578_7,ios,India
578,view,2024-01-08 03:01:00,s_578_7,desktop,India
578,purchase,2024-01-08 03:02:00,s_578_8,ios,US
578,purchase,2024-01-08 03:03:00,s_578_8,ios,US
578,login,2024-01-08 03:06:00,s_578_8,ios,US
578,logout,2024-01-08 03:13:00,s_578_8,ios,UK
578,logout,2024-01-08 03:19:00,s_578_8,android,Canada
578,add_to_cart,2024-01-08 03:22:00,s_578_8,desktop,India
578,login,2024-01-08 03:25:00,s_578_8,ios,Canada
578,add_to_cart,2024-01-08 03:27:00,s_578_8,ios,UK
578,add_to_cart,2024-01-08 03:31:00,s_578_9,android,UK
578,login,2024-01-08 03:37:00,s_578_9,ios,India
578,logout,2024-01-08 03:42:00,s_578_9,desktop,Canada
578,logout,2024-01-08 03:43:00,s_578_10,ios,UK
578,purchase,2024-01-08 03:48:00,s_578_10,ios,India
578,click,2024-01-08 03:54:00,s_578_10,android,India
578,view,2024-01-08 03:59:00,s_578_10,desktop,India
578,logout,2024-01-08 04:06:00,s_578_10,desktop,UK
578,add_to_cart,2024-01-08 04:07:00,s_578_10,ios,US
578,add_to_cart,2024-01-08 04:12:00,s_578_10,android,India
578,purchase,2024-01-08 04:15:00,s_578_11,android,US
578,purchase,2024-01-08 04:16:00,s_578_11,android,US
578,logout,2024-01-08 04:21:00,s_578_11,android,Canada
578,purchase,2024-01-08 04:24:00,s_578_11,android,US
578,logout,2024-01-08 04:27:00,s_578_11,ios,UK
578,click,2024-01-08 04:34:00,s_578_11,desktop,India
578,click,2024-01-08 04:38:00,s_578_11,ios,Canada
578,login,2024-01-08 04:41:00,s_578_12,android,UK
578,view,2024-01-08 04:42:00,s_578_12,ios,US
578,click,2024-01-08 04:43:00,s_578_12,desktop,India
579,logout,2024-02-27 00:00:00,s_579_0,desktop,India
579,logout,2024-02-27 00:06:00,s_579_0,android,US
579,view,2024-02-27 00:13:00,s_579_0,desktop,Canada
579,login,2024-02-27 00:16:00,s_579_0,desktop,India
579,click,2024-02-27 00:21:00,s_579_0,desktop,UK
579,login,2024-02-27 00:27:00,s_579_0,ios,Canada
579,logout,2024-02-27 00:30:00,s_579_0,ios,India
579,login,2024-02-27 00:36:00,s_579_0,ios,India
579,login,2024-02-27 00:39:00,s_579_0,ios,India
579,login,2024-02-27 00:45:00,s_579_1,ios,UK
579,login,2024-02-27 00:50:00,s_579_1,android,Canada
579,login,2024-02-27 00:52:00,s_579_1,ios,US
579,login,2024-02-27 00:59:00,s_579_1,desktop,India
579,view,2024-02-27 01:06:00,s_579_1,android,US
579,login,2024-02-27 01:10:00,s_579_1,desktop,US
579,view,2024-02-27 01:11:00,s_579_2,ios,US
579,login,2024-02-27 01:16:00,s_579_2,desktop,UK
579,logout,2024-02-27 01:19:00,s_579_2,android,US
579,click,2024-02-27 01:23:00,s_579_2,desktop,UK
579,logout,2024-02-27 01:30:00,s_579_2,ios,Canada
579,logout,2024-02-27 01:35:00,s_579_2,ios,US
579,view,2024-02-27 01:41:00,s_579_3,android,UK
579,login,2024-02-27 01:45:00,s_579_3,android,US
579,purchase,2024-02-27 01:46:00,s_579_3,desktop,Canada
579,view,2024-02-27 01:52:00,s_579_3,android,Canada
579,purchase,2024-02-27 01:55:00,s_579_3,desktop,India
579,purchase,2024-02-27 01:57:00,s_579_3,android,US
579,view,2024-02-27 02:03:00,s_579_3,ios,US
579,login,2024-02-27 02:10:00,s_579_3,android,Canada
579,logout,2024-02-27 02:11:00,s_579_4,desktop,Canada
579,purchase,2024-02-27 02:15:00,s_579_4,desktop,US
579,purchase,2024-02-27 02:19:00,s_579_4,ios,US
579,login,2024-02-27 02:20:00,s_579_4,android,UK
579,logout,2024-02-27 02:27:00,s_579_4,ios,Canada
579,logout,2024-02-27 02:31:00,s_579_4,android,UK
579,view,2024-02-27 02:37:00,s_579_4,android,UK
580,add_to_cart,2024-01-06 00:00:00,s_580_0,android,Canada
580,view,2024-01-06 00:07:00,s_580_0,ios,Canada
580,purchase,2024-01-06 00:09:00,s_580_0,desktop,UK
580,view,2024-01-06 00:16:00,s_580_0,desktop,UK
580,login,2024-01-06 00:20:00,s_580_0,ios,India
581,purchase,2024-01-31 00:00:00,s_581_0,ios,US
581,purchase,2024-01-31 00:04:00,s_581_0,android,India
581,login,2024-01-31 00:08:00,s_581_0,desktop,US
581,login,2024-01-31 00:11:00,s_581_0,ios,India
581,logout,2024-01-31 00:15:00,s_581_0,android,Canada
581,view,2024-01-31 00:18:00,s_581_0,android,UK
581,add_to_cart,2024-01-31 00:24:00,s_581_0,desktop,US
581,login,2024-01-31 00:26:00,s_581_0,desktop,UK
581,logout,2024-01-31 00:29:00,s_581_0,desktop,UK
582,view,2024-01-10 00:00:00,s_582_0,desktop,US
582,click,2024-01-10 00:07:00,s_582_0,desktop,India
582,logout,2024-01-10 00:10:00,s_582_1,desktop,Canada
582,click,2024-01-10 00:14:00,s_582_1,android,India
582,add_to_cart,2024-01-10 00:21:00,s_582_2,ios,India
582,login,2024-01-10 00:22:00,s_582_2,ios,UK
582,click,2024-01-10 00:27:00,s_582_2,android,UK
582,login,2024-01-10 00:28:00,s_582_2,desktop,US
582,purchase,2024-01-10 00:35:00,s_582_3,desktop,Canada
582,purchase,2024-01-10 00:42:00,s_582_3,desktop,Canada
582,logout,2024-01-10 00:44:00,s_582_3,ios,UK
582,login,2024-01-10 00:48:00,s_582_3,ios,US
582,click,2024-01-10 00:54:00,s_582_3,ios,US
582,login,2024-01-10 00:55:00,s_582_3,android,US
582,add_to_cart,2024-01-10 00:58:00,s_582_4,android,Canada
582,logout,2024-01-10 01:05:00,s_582_4,android,Canada
582,purchase,2024-01-10 01:09:00,s_582_4,desktop,US
582,view,2024-01-10 01:10:00,s_582_4,ios,UK
582,click,2024-01-10 01:13:00,s_582_4,desktop,Canada
582,login,2024-01-10 01:16:00,s_582_4,android,India
582,login,2024-01-10 01:23:00,s_582_4,ios,US
582,click,2024-01-10 01:29:00,s_582_4,android,India
582,logout,2024-01-10 01:36:00,s_582_5,ios,UK
582,purchase,2024-01-10 01:43:00,s_582_5,android,Canada
582,view,2024-01-10 01:50:00,s_582_5,desktop,Canada
582,add_to_cart,2024-01-10 01:53:00,s_582_5,android,UK
582,click,2024-01-10 01:59:00,s_582_5,ios,India
582,login,2024-01-10 02:02:00,s_582_5,desktop,Canada
582,login,2024-01-10 02:03:00,s_582_5,android,India
582,add_to_cart,2024-01-10 02:10:00,s_582_6,desktop,India
582,login,2024-01-10 02:16:00,s_582_6,ios,US
582,view,2024-01-10 02:21:00,s_582_6,ios,UK
582,logout,2024-01-10 02:26:00,s_582_7,desktop,India
582,logout,2024-01-10 02:28:00,s_582_7,android,India
